Test,Hat
120.55500000000002,124.65753
132.37,129.76741
137.53,139.40886
125.91000000000001,122.23549
116.25,129.56543
127.2,134.92209
142.28,137.60135
119.03499999999998,124.54198
137.54,137.33842
113.73,130.69783
121.14,130.53761
113.17999999999999,122.38849
130.06,129.9025
143.74,137.20268
101.88000000000001,122.84624
128.55,127.11322
145.09,125.360214
151.19,139.75082
123.85,132.3482
132.93,130.15277
139.57,138.72467
146.45,132.19525
116.87399999999998,134.28786
128.38,132.98526
141.51,132.51825
141.18,144.1367
143.67,137.96017
139.82,141.48607
135.19,126.83287
127.02,128.44832
125.56,125.61784
119.47,125.70345
136.49,134.51611
126.44,139.2154
135.07,133.70297
156.97,137.4634
151.75999999999996,131.56981
129.01,127.39209
144.13,137.55095
131.02,138.15628
141.91,135.40324
121.41,125.91028
125.38,131.72166
146.11,123.23903
135.98,138.4258
132.72,133.64865
121.58,125.5216
132.87,134.63083
111.75,121.57405
142.07,137.00336
142.1,136.7897
130.5,128.02132
127.84,131.90627
131.05,135.92552
144.21,141.54253
164.31,134.05603
135.85,126.69185
132.98,144.16138
165.47,131.3831
156.18999999999997,137.11351
142.14,135.90604
132.22,132.63254
127.41,131.01013
143.08,139.46832
124.21,136.67448
160.09999999999997,133.13626
140.95,133.25555
139.38,126.678635
141.9,131.51135
139.74,141.38078
134.07,138.91078
143.27,135.45512
128.33,124.66758
148.75,140.08215
133.01,136.50706
122.81,128.58028
127.83,132.11505
135.6,136.51704
136.41,137.98055
120.5666667,134.4235
131.3,133.07669
172.61,144.30247
155.34,133.02855
155.28,142.0042
163.42,134.4157
127.0,128.00583
148.23,138.74808
142.77,148.74417
151.25,141.20393
181.67000000000002,127.05736
158.83,149.84027
145.87,128.97148
127.36,134.03926
123.43,125.0711
131.5,131.93333
120.56,135.51697
129.81,130.31854
138.26,135.31792
147.64,138.95825
132.43,131.45155
126.02,124.23296
126.99,137.61638
129.06,135.70033
126.62,135.80763
125.32,135.67096
151.02,127.485725
125.19000000000001,133.50352
136.1,125.99795
136.93,141.19571
139.07,137.1666
147.95,133.78253
122.13,139.38216
106.45,121.16132
133.05,141.7007
135.73,141.2812
137.43,135.87357
119.37,123.4377
130.19,136.31165
119.76999999999998,137.36331
140.69,140.14435
136.23,137.2297
134.67,130.61514
138.49,121.46377
131.53,135.7691
136.51,135.91647
145.33,141.77625
135.22,131.97855
123.38,132.81047
134.24,137.00508
140.99,127.89952
139.81,137.28911
169.84,133.62422
143.93,130.51074
129.05,134.83351
138.0,131.811
144.24,131.6291
107.28999999999999,122.521225
128.02,128.55302
132.31,134.85457
132.95,132.8768
125.45000000000002,130.12843
137.35,127.940895
147.15,138.86188
122.76000000000002,124.27365
132.3,125.980576
132.13,139.78313
127.85999999999999,135.71304
113.91000000000001,123.15081
131.79,127.854
133.52,134.54712
122.26000000000002,120.354965
106.7833333,120.06297
130.46,124.77769
135.63,137.30965
118.01,125.06047
133.87,138.11021
118.39,122.6875
116.5272414,124.91401
146.39,141.12718
138.89,134.2729
155.26,130.71368
129.5,124.64486
140.21,141.68542
125.4,131.10773
138.02,126.49268
166.23,146.32077
132.71,128.64523
126.07,130.65335
176.73,130.77396
133.58,139.9204
130.75,135.91515
115.85000000000001,125.27402
113.92000000000002,121.86277
161.53999999999996,133.57076
138.52,137.90074
129.19,127.85876
148.56,138.48495
128.92,124.31282
130.53,129.6137
153.46,125.748695
123.76,125.24828
150.51,139.3631
119.13,122.48138
125.01,129.38959
145.26,142.62073
123.93,129.63286
148.75,135.47096
146.61,131.51656
117.46,125.6196
175.77,128.5065
142.57,117.297806
129.57,130.56421
140.08,124.68906
117.96,121.31704
119.74,126.34178
155.92,149.56462
144.64,133.01064
133.86,137.24025
230.69999999999996,129.73404
147.15,133.59932
113.05,123.31306
138.08,139.0405
132.89,129.18541
129.54,144.73534
129.7036364,127.23841
139.57,139.36064
172.42,127.99533
141.3,137.85196
123.47000000000001,131.58357
170.25,136.50429
136.26,133.96039
140.19,135.9525
116.56,122.82693
131.24,138.69507
111.96,122.23718
132.52,137.92953
119.8,124.347664
145.06,133.0171
125.64,133.35254
137.46,134.02097
117.91,123.3577
131.07,119.114586
136.15,138.59863
145.14,126.07015
127.39000000000001,127.11426
135.63,122.05408
138.59,141.54405
147.03,136.70122
143.48,132.20656
140.0,131.95927
149.38,137.18565
137.33,129.93372
147.9,135.69815
117.11,126.09285
138.09,138.493
134.98,137.25105
139.6,139.5383
133.94,140.1738
128.74,136.63522
132.73,135.11937
111.6,123.78451
133.8,136.33008
121.14,129.88922
129.84,137.35605
174.42,133.441
149.55,143.68558
146.35,136.72028
140.94,135.08875
132.19,135.55533
152.81000000000003,137.36688
157.4,131.37218
154.68,136.14755
149.78,140.85025
136.53,134.6425
136.41,138.73395
137.78,124.63364
135.86,143.11226
127.71,131.18219
143.72,140.66
143.27,142.63333
127.51,132.36153
128.68,131.01624
151.86,135.17484
124.25,133.06866
134.14,130.25471
133.24,121.95373
150.66,132.80162
131.0,134.8527
124.17,126.300705
151.87,144.25748
132.09,124.22942
135.88,140.69571
142.14,123.99291
131.97,135.98154
125.13,121.5672
125.07,132.40004
134.29,134.76202
155.36,149.04811
124.73,130.47256
129.59,133.95729
112.69,124.25308
126.59,127.34283
145.6,151.48909
143.78,139.80101
147.13,129.37904
133.44,140.42653
155.1,138.30905
190.73,126.16101
103.46,123.50441
145.28,131.9036
146.4,137.26706
120.6,123.748695
130.1,122.974686
131.24,127.771706
131.76,127.4004
123.52,127.182144
137.165,132.90088
139.5,130.80756
144.15,141.5414
125.61,125.10905
126.62,132.2466
142.84,134.04771
143.38,134.93996
125.56,133.21457
131.26,133.4695
135.72,127.68287
132.61,139.2919
127.84999999999998,134.02235
129.35,138.0571
138.41,140.74031
125.72,132.72304
140.53,138.60797
127.90000000000002,128.13052
151.85,145.64113
173.98,144.00348
128.9,138.33366
125.89,129.64131
134.32,118.09605
117.77,123.03262
118.15,122.249435
132.93,137.13426
132.65,138.23033
140.17,128.7943
139.83,136.85947
133.15,137.50795
127.35,141.0402
165.43,130.05618
131.22,125.70254
110.26,122.09867
109.20999999999998,130.13957
135.7,130.17616
128.47,137.81407
156.59,145.31883
150.59,141.0826
127.3,133.73116
125.86,134.739
125.59,132.28813
146.57,136.11917
127.44,131.71664
139.86,137.78323
138.28,133.3613
152.41,145.22305
115.95,127.762505
107.82,118.94124
120.2,128.1217
132.73,139.18538
121.56,132.541
121.43,120.23074
114.23,126.16386
136.89,136.90288
140.66,129.71967
127.52,131.86502
122.31,125.635864
134.57,134.85153
134.32,137.04263
128.76,132.71252
183.93,138.55453
134.62,131.23222
129.93,135.44174
138.51,140.69101
174.01,140.14206
151.87,135.00508
117.16,123.92702
129.27,134.94398
130.06,127.01978
141.69,136.77852
129.4,134.9298
112.74,122.04258
130.38,131.9352
125.41999999999999,134.54514
138.26,127.774994
140.1,123.226265
115.69,123.80592
131.09,135.9558
134.4,138.24004
123.51,131.7781
133.92,129.2842
133.91,133.374
132.79,132.86261
138.05,138.12766
134.85,128.70332
114.34,120.89734
148.97,140.79715
130.94,130.96535
141.42,131.75371
130.01,137.48045
143.37,141.71887
142.53,128.26785
133.45,132.26152
127.2,131.35255
127.31,138.83072
119.72,128.22618
129.67,135.18951
121.36,138.69792
126.26,130.66734
137.3,130.78877
127.87,124.625374
121.92,119.71019
140.55,138.25815
116.31,128.21873
127.98,126.12549
114.90000000000002,122.74784
144.79,135.18642
134.05,138.34122
131.95,136.31001
138.12,138.06107
142.35,141.4881
142.9,133.91525
127.69,129.98293
125.95,133.73463
139.93,131.4382
123.84,123.813286
139.18,142.38031
121.19,128.58937
159.82,129.9154
137.26,130.46661
128.38,127.49361
130.32,131.58195
144.92,131.02104
169.18,150.06575
110.3,123.48918
142.24,141.87468
150.95,138.52386
132.25,129.30519
142.24,136.4842
140.98,129.89403
121.31,124.97121
124.41,130.4025
143.57,140.27637
169.29,149.4979
129.05,123.70089
116.95,121.798584
135.69,130.21
123.11,133.48439
137.67,122.42952
141.48,145.36116
122.53,123.225296
180.02,134.31721
141.32,131.45934
144.23,138.83768
172.64,136.09198
142.5,134.13264
128.96,129.24115
112.4,119.58529
135.29,134.49117
122.08,122.681076
138.69,132.98784
137.54,136.75725
134.43,136.9344
141.17,127.99903
128.55,128.93352
118.91,126.14719
116.10000000000001,121.569176
131.54,131.41873
123.01,129.98871
134.65,137.817
111.4,122.93166
144.66,136.53178
177.16,142.13701
103.36000000000001,119.01554
148.69,145.74551
150.88,121.896194
137.34,135.25728
135.72,128.16476
121.61,120.24254
139.4,120.28659
140.71,137.8214
122.32,125.09431
120.01999999999998,133.43022
138.84,136.02289
129.38,136.85837
124.0,129.64468
136.41,133.76132
109.57,121.13817
141.44,127.66578
128.75,135.42068
129.9,131.08748
126.73,127.071175
151.46,143.01494
121.23999999999998,123.090904
111.37,123.92269
124.3,131.82774
132.7,140.90555
131.03,137.00343
139.17,137.74823
129.13,132.95126
118.44,131.2575
144.19,126.81596
124.87,129.2919
128.65,126.85583
138.92,129.42302
113.58,123.97754
123.93999999999998,126.81218
120.32,119.66581
133.37,128.6028
126.62999999999998,121.40037
139.35,137.40833
133.58,133.25537
131.64,132.54825
126.19,122.61079
133.81,134.29604
151.51,139.27274
134.92,131.29936
126.0,132.7051
136.63,138.53867
133.84,126.873665
121.45,129.78412
134.4,130.98619
140.19,142.12634
127.22,133.08495
162.52,130.90009
140.09,139.11623
120.84,129.30252
130.41,130.89503
144.58,135.43108
138.0,134.95728
133.93,139.09244
136.99,128.04234
133.18,126.28075
126.27,128.43117
121.35,132.31139
130.26,127.92078
166.89,143.8391
152.92,137.19937
140.27,130.74947
155.09,144.49553
150.78,135.73985
137.0,137.6908
133.1,137.42287
137.7,142.00859
141.0,136.23907
141.49,142.54185
158.33,142.1977
168.27,137.52847
145.81,132.98917
134.29,139.60963
138.14,124.873795
127.46,127.70477
153.36,127.360146
135.27,137.6499
125.94,124.71222
142.46,142.96559
138.6,128.17455
120.28999999999999,127.58033
125.67999999999999,140.17781
120.74999999999999,126.68573
126.34,127.87997
127.05,125.83536
127.66,123.79318
125.94,129.17189
118.9,127.3993
127.39999999999999,127.22646
121.14,124.25365
134.55,127.183075
127.49,134.48862
139.62,134.62894
128.04,125.37043
142.08,131.03923
137.68,141.20993
136.35,131.14885
125.48,137.2886
115.35999999999999,124.119995
137.74,137.396
135.23,140.75993
135.77,138.92915
122.34,125.66881
132.91,135.37514
143.28,137.03146
147.54,140.86838
141.19,138.28645
130.14,137.6639
134.15,134.48656
131.14,134.17093
134.36,133.92061
137.26,122.85044
155.74000000000004,130.65123
123.76,124.61527
138.27,130.94026
109.17,122.57864
129.17,142.8485
144.84,140.01793
116.96,127.836296
118.78,125.73729
138.52,122.77906
132.1,122.58657
166.79,138.39809
131.12,136.54582
150.72,138.35669
144.32,136.28226
129.36,129.24193
129.37,132.25558
128.35,136.10832
132.538,142.13795
132.9,140.84549
107.87,136.20421
141.04,138.08232
118.24,122.71486
125.63,121.96718
159.51,137.55618
136.48,132.06369
97.25,122.97039
120.09,122.047844
129.08,134.67694
137.67,123.80963
111.73,122.74253
146.25,139.96391
129.78,131.87329
137.79,133.61841
137.95,140.3735
134.38,124.44308
143.76,124.38417
130.74,127.311806
119.67,127.664276
133.07,123.71272
134.24,137.80594
126.64999999999999,133.97679
136.44,135.42142
127.29,125.37832
125.94,133.96016
124.16,121.31319
133.72,126.78272
126.91,131.1906
128.77,123.176186
133.52,139.20804
134.28,130.31932
113.31,122.03909
125.82,132.39491
118.55999999999999,130.06714
133.2,135.99536
119.34,127.767525
123.51,138.59511
149.96,137.1099
147.4,136.67357
152.68,146.00566
149.88,138.6943
129.33,138.39503
136.13,132.7439
111.77,123.188034
139.35,133.35443
134.28,127.77306
133.56,135.13841
128.72,136.52457
134.02,130.11847
131.72,120.39645
112.5,129.32747
127.51,130.71196
129.05,129.82822
125.89,137.15643
138.53,137.52998
135.79,133.3788
135.88,134.98517
137.72,139.46602
121.77,127.166466
135.29,134.24776
132.7,137.53188
143.27,124.38528
136.8,132.45625
128.77,132.67224
130.01,128.26007
132.12,134.87952
145.61,123.22269
147.07,141.37411
110.21000000000001,122.4408
114.0,122.518074
114.6,129.08755
133.73,131.50105
121.46,125.34476
131.53,139.89497
143.22,137.90031
145.28,134.63176
122.70999999999998,129.89708
130.48,122.899574
134.43,125.43651
146.4,138.45499
148.55,138.79552
137.1,122.018524
147.25,139.27217
115.99,135.92596
124.37,133.06226
139.57,136.45084
112.74,121.744064
128.64,137.03082
129.27,129.62564
108.64,127.451584
144.8,124.468605
135.2,143.05258
121.14,126.576225
124.72,126.775246
148.87,121.69755
123.73000000000002,128.0275
108.91,123.0275
123.48000000000002,128.36278
125.07,136.75838
167.8,139.45581
130.62,133.12022
135.22,131.8581
128.69,130.05013
162.97,130.64307
152.91,140.14891
130.62,134.5727
124.53,136.43192
144.26,143.52478
124.8,128.34483
133.39,127.71087
152.68,136.47705
147.06,132.17007
132.27,133.3769
134.74,135.89
119.23,124.38258
124.86,131.12326
137.86,133.74857
143.81,137.41211
113.75,125.555084
146.83,136.10382
115.85999999999999,121.380585
170.05,134.52425
140.19,137.2217
142.64,136.0975
114.51,123.88232
134.47,121.0412
138.59,132.07353
149.88,140.53348
133.09,127.82776
129.65,132.08974
149.52,130.72397
159.24,134.0206
132.1,130.46623
117.45,122.69217
146.41,126.24509
161.98,124.15672
130.58,137.15242
143.49,137.5767
143.84,131.25728
120.17,122.12779
118.62,119.34939
137.55,137.88728
138.75,134.34787
127.42,134.00581
125.59,133.96945
130.95,132.85988
138.02,133.6495
173.7,136.68904
138.67,143.34567
124.61,127.01356
145.59,124.92832
146.01,143.05664
115.72,121.29851
126.71,134.75558
136.49,136.4065
139.38,131.28525
114.64999999999999,131.73022
135.7,135.75908
121.66,133.54904
115.79,123.958534
140.79,130.2642
131.68,129.71156
158.83,126.36898
168.22,131.18297
128.35,134.69919
128.05,132.73337
128.66,129.22389
127.07,133.75969
138.02,138.56305
114.26,121.12383
137.8,139.9491
131.89,140.34796
148.77,141.5456
128.38,122.98074
109.69,121.89155
119.52999999999999,129.3637
144.01,122.17745
133.57,136.35716
110.54,122.85931
137.86,134.35123
114.28,127.12449
119.58,129.40538
130.82,133.45259
118.22,123.283745
118.4,127.21456
122.67,123.90296
118.2,126.822495
136.84,134.17079
133.53,133.25615
139.55,127.86272
126.24,133.20949
151.43,129.49341
140.15,133.88704
138.97,129.56647
132.46,132.13776
119.92,120.13408
133.24,133.8654
132.99,135.52939
145.29,138.2538
120.59,126.25378
154.29,144.87988
128.16,127.82508
140.9,132.17459
175.77,126.88181
127.71,130.56252
138.63,133.62386
132.16,134.36407
129.13,128.27391
147.62,136.54599
146.47,141.10132
129.04,129.62103
118.98,120.69797
136.32,135.47693
150.79,140.22876
151.02,141.63676
121.13,136.05795
155.31,140.5563
131.1,129.29181
128.19,126.49414
158.31,146.60841
132.89,131.98793
133.5,130.55162
133.94,135.53409
138.41,134.57735
120.42,130.56474
143.0,138.03087
172.71,138.67288
135.25,134.091
118.97,119.53885
134.69,132.31906
132.13,131.47372
124.44000000000001,132.45259
142.65,139.25923
140.11,131.41293
135.84,137.46184
142.52,131.33891
134.24,135.31879
144.07,139.0287
141.46,145.43106
116.71,128.21848
145.82,139.4024
143.42,138.60913
143.73,143.33618
128.69,128.07544
127.51,127.2021
153.71,137.71071
130.81,135.17723
127.97,136.07326
127.99,139.3751
144.1,143.02084
123.37,124.96685
157.89,144.43439
154.4,140.52763
126.57,133.63586
144.5,136.5904
137.79,139.95601
137.45,131.58493
121.12,128.92488
134.61,128.34846
125.97,129.05348
130.87,128.71355
128.86,124.356865
147.51,140.97334
136.38,121.00957
123.1,137.77716
164.38,140.4567
126.01,135.21814
136.57,135.33234
153.71,138.64932
117.91,125.23223
140.69,142.23993
121.72,122.5021
126.77,139.74762
160.93,150.58258
140.56,136.72096
135.37,138.09917
105.47,119.36147
116.99,128.07402
121.94,138.55106
144.47,134.0189
126.06,137.05196
136.55,140.90192
158.64000000000001,142.18199
138.68,128.48222
129.21,140.4503
132.79,132.9568
111.66,124.414406
127.49,133.93423
130.91,133.51065
149.88,134.06917
138.87,135.36551
120.32,127.34488
118.72,123.88747
140.47,134.56364
114.73,121.80378
141.46,138.23334
132.26,126.94286
121.93,133.34338
132.33,132.95187
118.42,126.80996
121.21,132.18452
111.29,130.88554
158.59,147.19943
125.94,124.99386
106.17,121.202896
136.73,137.36006
109.77,126.11497
151.11,138.33246
161.9,120.590675
144.71,134.74802
143.51,140.89265
140.53,141.97531
119.35,121.28569
135.16,129.25505
138.15,140.29335
154.32,145.71768
133.46,131.40866
116.17,124.588104
133.77,138.3037
136.96,133.7802
122.49,127.37771
115.99,125.31382
136.45,136.84422
146.24,135.72847
135.71,131.9008
155.58,128.13106
140.95,137.66298
127.90000000000002,131.94331
131.99,136.73938
133.91,136.09003
156.32,124.772095
147.95,136.89355
137.03,131.06264
136.4,134.63368
145.35,135.87564
143.28,134.60446
145.52,135.48795
153.57,140.82849
128.71,130.8794
159.57,149.43611
154.70000000000002,139.27774
125.76,120.72622
126.46,129.79007
139.26,127.27767
130.4,137.73796
127.27,124.34086
120.722,134.70341
146.13,137.37616
131.9,135.46935
121.99000000000001,129.15945
117.73,126.68743
142.55,127.232796
146.61,127.61234
144.85,136.47531
133.12,136.75526
105.79,122.039635
140.77,130.37926
130.42,136.17523
153.01,135.47063
130.73,139.0972
138.13,136.39981
123.05,127.52269
124.34,131.59386
144.21,135.13763
146.55,139.12352
109.74,126.27877
135.04,133.92795
148.17,132.03328
123.94999999999999,129.22484
138.34,133.47731
146.17,125.338936
148.9,144.16824
133.42,134.05779
136.59,130.09183
135.67,134.60992
145.77,134.19798
132.71,140.02893
123.27,126.14457
158.84,140.79292
134.54,121.957924
141.9,137.32619
123.37,129.43832
128.28,126.98217
143.58,137.1532
140.03,132.85318
140.5,122.10529
144.18,139.1321
123.77,123.34086
132.12,134.74135
131.07,130.38486
142.83,134.0206
124.23,131.7613
113.52,119.30969
131.51,129.80832
136.31,125.22436
135.48,132.09329
138.34,134.38774
138.75,133.14713
135.59,137.0313
118.5,136.66168
144.15,132.48444
127.67,125.747955
144.99,134.49124
124.93,127.8442
144.06,138.97037
138.68,138.6875
154.82,144.06694
123.18,126.674065
152.02499999999998,148.14749
129.66,130.11038
137.21,131.87234
135.5,133.11745
142.75,134.01526
135.4,138.03116
124.16,123.97284
120.69,123.5888
132.81,133.97731
153.26999999999998,134.2958
176.39,148.1387
137.98,129.53183
148.5,139.53658
129.2,135.05562
125.21,127.26268
132.99,140.80666
121.45,136.48991
125.24,127.53955
167.435,148.32549
114.39999999999999,119.75326
124.65,134.20708
152.93,128.38864
152.2,137.74683
155.43,134.4326
129.34,138.00427
116.74,136.79955
139.33,137.83044
129.23,137.75085
140.17,135.8238
146.21,137.73132
160.73,122.44684
135.06,137.2164
146.06,137.82162
121.00999999999999,127.165825
154.6,137.88112
150.68,133.89792
136.47,133.07666
138.69,128.10974
128.97,126.31323
132.15,136.06273
127.04,137.3224
140.9,140.10211
138.08,136.41121
141.09,135.90117
131.5,122.17144
128.23,131.8544
141.97,135.1403
138.16,138.40485
142.95,132.29445
138.28,134.47282
122.46999999999998,136.4636
137.81,132.20226
134.94,137.14464
145.66,127.22677
133.91,133.87534
156.25,137.07298
146.42,136.8776
116.12000000000002,134.13663
131.18,136.94849
160.94,134.71284
149.59,140.47481
136.53,137.35698
130.84,136.6818
130.22,135.55005
124.37,119.94019
124.23,123.9645
149.81,134.75528
142.65,133.50296
151.33,141.43213
122.29,136.34071
137.66,138.91212
139.52,135.0109
133.9,128.22804
124.56,122.84016
150.95,140.3672
134.12,126.58175
134.95,118.11283
131.09,131.35286
121.33,123.76865
139.04,136.90363
136.48,131.71486
142.2,142.1682
147.57,131.21404
142.27,137.31668
135.66,130.29092
117.39,142.01746
121.67,125.83454
125.84,126.90153
111.79,126.27375
140.93,131.02647
133.84,136.87857
124.84,134.19101
119.82,139.54836
136.25,135.9822
125.55,137.29439
133.15,128.18777
155.16,140.86472
146.49,143.3359
138.48,125.02358
144.28,130.36377
138.32,130.73332
152.76999999999998,142.27658
133.51,137.3622
140.28,136.30867
142.96,139.5353
135.36,128.41193
126.34,132.13495
110.43,124.503105
120.35,123.74584
137.23,131.98717
129.48,128.1348
154.88,130.75336
150.43,132.2509
142.51,139.41743
142.82,136.84514
120.34,128.37408
123.78,124.73449
118.78,131.97522
129.39,135.44753
130.93,135.50499
113.61,129.37999
128.73,131.97745
125.04,134.63359
125.28,128.53648
126.05,122.58567
133.77,139.96692
144.01,135.83382
116.67,124.73297
121.79,127.01742
133.07,124.61259
142.82,132.89287
143.84,133.82193
138.49,131.71251
108.67,130.99403
139.03,133.46986
143.32,134.4636
130.74,124.366585
120.98,125.25893
162.65,137.02118
137.43,137.35033
113.29,124.54571
122.54,131.38486
146.92,132.10345
138.96,139.63692
129.43,129.26605
119.95,125.87306
122.47999999999999,134.30182
140.74,132.58632
138.97,125.937
149.69,139.64868
129.89,124.823555
126.01,127.51914
135.38,137.1248
150.86,133.00749
148.72,131.11057
141.16,132.00423
136.35,137.82217
133.47,134.934
105.44,126.44227
126.73,136.73529
140.35,135.07405
125.23,134.00093
151.65,133.29706
141.97,126.30034
130.31,134.07825
144.06,133.72794
132.98,134.67049
125.24,126.18547
119.75,131.70525
126.25,132.792
159.2,138.64696
125.95,133.9119
136.39,136.56747
130.6,128.71472
115.05,120.47405
131.25,134.80577
105.42,121.593155
146.48,137.283
161.81,150.46698
125.31,135.20758
119.59,130.3963
120.13,125.49389
135.76,136.93991
137.91,137.98006
140.03,142.50894
118.18,124.514366
151.87,122.47733
130.63,136.03654
133.55,125.705086
148.77,137.13435
128.7,129.97157
138.74,144.93486
125.56,135.16664
132.22,135.35347
135.26,132.95712
136.29,133.33305
148.82,125.62326
129.0,132.7854
119.44,123.46577
115.08,136.27213
135.16,139.89793
130.9,133.98491
141.44,131.63664
149.91,134.6884
144.74,147.5352
153.26000000000002,133.40732
132.85,138.02177
134.04,131.62695
165.73,141.31552
138.49,135.2227
128.88,132.14537
142.85,124.16036
117.02,119.79688
147.98,138.91646
112.27,122.161865
157.76,138.95676
106.89,133.34166
123.34,130.1086
126.74,127.45451
127.85999999999999,127.56706
121.1,129.59549
130.05,132.77142
139.68,133.80011
122.91,134.97256
138.72,132.4609
128.35,129.31743
127.13999999999999,123.09635
157.64000000000001,136.70656
139.21,136.99593
124.24,127.390076
109.93,123.81905
141.48,134.72337
179.59,137.5421
133.88,124.673004
148.19,138.84137
123.93999999999998,138.0379
142.94,137.22958
149.36,123.146706
160.15000000000003,135.1222
142.66,135.90291
153.92,138.42824
198.31,129.45065
131.59,119.675156
137.19,132.98866
125.58,134.09198
144.38,135.46991
143.74,140.40582
135.15,138.49724
132.78,134.19604
122.2,141.9952
135.5,132.06552
130.27,122.810326
131.06,135.06023
124.41,131.12862
148.06,139.71065
154.86,140.77477
123.75,131.46857
139.42,130.70686
127.73,127.17828
96.13,119.93259
117.65,139.71674
121.00999999999999,131.44603
111.52,122.931595
157.56,135.75694
115.548,125.32653
156.17000000000002,142.61565
128.13,136.62648
131.12,139.31645
138.66,138.47981
127.43,135.64967
144.1,128.86618
128.99,129.65321
120.94,126.21818
128.15,128.6755
134.03,122.80692
134.29,137.28026
146.28,132.23866
132.83,126.042274
132.37,135.70343
119.45,131.53181
150.79,138.6832
138.48,135.06818
129.3,129.94272
126.15,135.32481
121.9,126.64508
131.58,136.02843
130.89,137.42667
126.84,125.36437
124.11,129.14508
136.62,135.3502
143.47,135.47723
123.79,132.84665
142.88,133.99568
131.54,122.804474
140.69,125.23054
135.2,130.98233
113.08,132.60185
142.64,135.85698
145.17,132.56364
127.45,128.42232
137.67,132.09444
121.61,131.12445
107.51,122.569214
130.14,140.02544
148.89,139.78104
118.18,126.30966
119.46,124.28176
125.7,137.94122
128.29,123.71822
115.43,122.51946
127.08,132.57254
139.21,130.78334
134.48,128.48643
138.51,138.97644
127.26,138.29417
127.29,128.81429
112.40999999999998,121.722015
109.12,121.86345
114.77,125.04748
117.89,123.74968
133.58,130.72458
165.41,144.14185
143.56,140.45473
137.64,137.88559
132.46,137.00623
151.0,135.32103
112.97,128.01399
141.17,141.47984
135.26,140.9854
126.92000000000002,132.4238
126.91,125.2196
146.93,124.032906
113.68000000000002,131.48761
111.79,124.10409
136.69,121.25955
118.14,127.04733
115.06,133.68236
134.92,128.42635
146.99,133.11513
156.45,127.04725
125.91999999999999,136.73523
142.89,133.72717
136.86,130.40381
127.32,135.11067
137.75,138.32088
128.19,138.53967
132.6,140.24208
145.76,126.08849
132.32,139.34209
119.53999999999999,139.40784
136.45,141.77362
140.73,137.73886
155.4,136.92413
151.38,140.6365
135.91,133.98091
162.68,153.33939
126.71,136.70445
139.53,140.61107
134.17,139.74628
128.63,134.10027
150.76,139.39838
161.45,142.23567
139.75,128.08371
121.0266667,126.536095
137.23,138.61475
122.70999999999998,126.797134
121.59,141.18512
176.15,134.63655
117.81,126.10437
129.41,129.58453
119.8,126.52818
131.55,131.53499
134.72,132.24
144.95,140.75433
118.33,130.40558
130.69,136.42804
134.46,125.78186
137.64,138.54083
135.24,136.88216
133.65,122.218735
130.8,127.832275
139.98,137.06738
143.44,134.61543
131.94,136.17479
111.82,122.02665
131.96,134.08331
131.41,130.75089
121.15,126.4746
169.75,140.71474
150.48,143.99669
146.99,146.01228
126.69,122.90563
126.62,139.15343
139.08,136.78575
116.99,118.21994
139.52,137.33636
131.22,133.97954
132.17,127.566765
132.52,136.55856
144.21,142.4086
126.04,128.57356
136.17,128.89366
156.47,133.3147
130.57,120.05268
132.6385714,136.32385
137.05,138.11911
129.76,134.65326
157.85,151.04282
139.23,138.56583
126.69,135.42014
131.21,139.29451
128.91,127.69429
145.44,136.33138
153.96,141.42874
144.61,132.31154
137.58,139.99368
139.89,139.88069
135.88,135.02858
124.66,130.49095
129.76,131.50853
143.74,132.8752
111.54,125.55411
136.22,128.66698
109.70999999999998,122.64332
124.93,134.95253
152.57,139.35779
140.75,128.98878
128.57,131.6406
163.96,139.43768
134.23,135.6349
136.9,131.63017
129.32,138.12953
109.05,120.341805
133.48,135.71767
123.07,135.0491
133.83,132.78204
130.01,137.27214
140.72,128.2962
125.47,121.61793
165.97999999999996,129.52342
102.46,118.73721
128.14,129.86179
110.86,122.953064
156.13,135.33488
142.28,144.51555
144.21,125.91635
142.69,132.82445
150.85,140.918
120.96,134.57341
125.91000000000001,133.84612
129.58,130.21368
144.54,135.20073
148.85,136.06306
138.27,137.28859
142.0,139.21101
128.76,135.99854
118.89,128.90094
121.9,139.14977
139.77,130.08038
129.78,122.62542
127.1,131.6585
133.65,137.11969
138.97,137.53635
104.38,120.41188
135.69,137.3731
157.54,137.9731
134.99,138.66647
131.73,123.24419
142.05,145.94974
149.52,137.20276
126.8,130.66689
119.76,126.9183
133.52,133.49625
180.47,129.43675
125.67999999999999,137.06616
113.25,128.49814
133.73,122.722786
131.66,131.41942
136.22,137.38486
134.81,135.07816
126.68000000000002,130.96404
130.09,126.88678
140.09,137.96848
117.1,125.02426
114.25,125.531555
140.96,141.12952
117.08999999999999,123.527
119.9,126.916626
138.22,139.64394
139.47,125.59597
127.12,129.06229
133.85,138.43315
147.79,132.41277
129.88,128.09525
136.79,133.81297
137.5,142.14296
143.62,141.68906
125.41999999999999,134.41568
110.86,124.74296
138.98,139.83887
139.76,122.28893
123.2,121.39121
124.36,130.20912
130.36,125.721664
130.45,135.23833
139.6,137.07811
145.84,143.02164
139.39,134.0512
150.97,127.29563
118.14,126.90173
131.33,134.92174
125.59,121.75495
126.09,131.15253
158.12,142.63716
138.77,139.93283
