Test,Hat
142.96,139.86523
137.85,139.97273
140.61,140.25066
133.09,126.56584
160.02,141.45874
125.39,125.48969
140.77,157.3765
141.85,133.34404
144.12,142.91049
146.98,141.25357
145.51,139.297
122.83,143.45415
128.99,127.74822
133.41,134.31828
134.74,133.4776
125.24,129.6644
130.22,124.26478
125.32,125.32364
143.01,142.55923
124.9,139.20383
139.6,125.912865
155.05,145.12668
137.29,129.32074
152.59,137.5624
161.17,147.59483
121.11,123.52789
138.69,127.45255
114.35,126.34816
169.32,155.84828
116.05,123.68347
126.67,127.50841
118.91,125.060104
141.13,138.34816
128.91,122.990875
109.40000000000002,126.34263
127.87,124.01372
125.77,129.28561
138.65,143.48087
128.27,123.82223
127.9,139.7803
139.8,137.32425
131.84,139.82843
123.05999999999999,127.47136
130.86,138.03249
136.76,128.90134
145.15,133.31116
132.84,150.35081
121.22,123.55603
129.48,132.49957
138.75,128.23709
144.18,142.67026
131.62,139.12767
123.3,128.98471
147.82,136.47511
120.05,126.976715
143.89,141.06955
128.7,127.49901
132.29,132.9331
142.17,137.66849
125.11,129.34254
135.12,132.53653
129.41,127.83617
131.77,132.76523
132.59,134.93758
125.74,127.99094
118.11,126.08574
134.67,126.48212
118.39,126.278854
130.22,127.47211
121.99,133.82965
133.3,128.18773
157.65,131.30751
123.83,126.08556
141.16,138.39262
134.21,131.87848
121.5,127.78972
140.11,129.92543
131.17,131.21313
132.73,133.90834
128.29,123.99268
141.61,137.7883
135.69,134.33878
127.88,127.89127
147.23,129.51898
125.94,129.6651
129.02,137.5696
136.33,135.87515
165.79999999999998,124.62173
134.69,127.01202
136.49,135.53543
124.40999999999998,132.26715
138.97,139.97334
153.67,128.83026
121.97000000000001,126.15908
128.04,142.75789
131.07,129.41017
121.73,132.73708
154.12,137.51599
154.32999999999998,134.77684
132.69,123.79796
122.73000000000002,122.585846
138.96,135.53152
130.93,133.82544
148.53,129.43773
138.42,131.54248
120.37000000000002,123.26545
114.07,128.89618
132.34,130.58475
123.14,125.767044
129.72,127.59744
120.84,123.60792
129.82,126.34633
158.77,137.14546
124.04,125.427155
127.86,127.571846
135.67,139.83185
128.4,132.95361
149.0,136.897
133.9,127.94824
115.32,120.035866
146.51,139.91962
127.67,133.46562
120.5,122.38433
129.01,123.95521
126.79,127.625786
132.8,132.43857
138.99,128.33067
145.05,130.33594
146.39,137.33147
118.99,121.515114
133.69,139.61201
123.49500000000002,123.12435
148.29,123.49717
128.76,129.93436
146.61,128.98988
130.33,139.67876
139.49,128.77731
126.06,136.51158
155.9,133.90938
109.84,122.40518
130.34,139.10338
129.11,133.886
127.9,129.85306
135.51,143.94778
131.1,127.18034
165.29000000000002,140.44463
144.31,143.87067
139.31,150.33287
153.64999999999998,145.63844
175.56,131.1227
169.29,153.21509
162.66,137.18097
138.16,129.56442
115.37,127.35666
115.78,126.26144
107.47,127.335724
174.88,142.985
128.19,128.98506
139.95,127.68727
133.3,128.78743
128.7,130.02075
120.76,128.47298
114.02,126.97509
150.80000000000004,139.98875
129.83,132.75243
151.22,147.10309
129.9,124.86066
125.85,130.36884
150.315,131.55869
133.78,131.2354
127.43,134.82869
124.91,146.35924
143.76,150.18999
122.8,125.40732
158.72000000000003,135.7717
149.2,132.02882
151.21,143.36446
116.96,125.2974
126.83,134.32875
122.46,134.38284
126.65,134.87457
128.24,130.23798
143.87,126.33956
134.46,124.19096
116.83,130.14915
130.02,143.97194
120.57,123.18628
142.11,131.20856
123.43,126.698586
137.33,122.286354
135.6825,142.35338
134.79,129.86511
132.14,127.87344
134.78,128.97832
118.95,124.80847
143.62,130.6433
133.08,135.6727
150.18,124.764175
141.46,136.11664
151.4,151.4025
144.32,131.57559
126.68,136.67085
151.27,142.57933
134.21,125.33291
116.55,126.80746
133.16,130.69913
121.94,139.4512
143.98,139.53143
114.43,120.8161
118.07999999999998,126.06101
116.848,127.559074
140.91,131.17975
146.16,124.27808
119.42,140.75182
134.38,127.639824
126.52000000000001,138.95416
133.46,123.08022
126.65,140.64207
127.97,140.17276
116.71,122.6702
123.01,122.39366
114.64,124.35826
149.38,141.93654
135.37,137.36217
123.5,127.12213
118.5,129.06874
142.91,125.93238
132.84,130.4183
114.89,123.172745
154.47,137.5878
118.50999999999999,124.71492
154.43,131.19658
119.89,129.26118
131.84,134.85478
192.0,160.0218
166.67,137.00223
127.96,127.77362
129.97,127.59336
115.6,127.5001
128.88,135.59648
140.12,132.43332
125.54,130.26903
141.34,132.32187
154.32999999999998,127.01265
136.98,134.41145
169.46,130.49847
119.498,124.84264
116.47,125.64173
168.96,129.02806
110.84,122.95004
141.07,132.07748
145.37,132.8472
129.09,137.12788
131.33,129.52414
105.35,118.55744
108.52,122.23442
119.60000000000001,135.37842
162.74,128.75626
111.87,123.05871
134.34,124.28203
132.51,129.30836
149.31,137.61919
149.07,133.27454
145.31,128.0451
118.22,126.75104
120.75,122.981575
120.61999999999999,128.4024
112.63,127.36552
132.23,131.31728
139.93,128.41241
179.9,132.76637
122.66,128.82085
133.54,129.2508
144.26,132.83998
132.63,128.8393
138.22,137.84315
144.51,142.20012
136.28,151.7263
112.89,127.85854
132.34,134.14381
120.44999999999999,129.19322
120.24,122.702644
135.18,130.77092
129.35,129.85
116.33,134.99747
127.27999999999999,137.5927
132.61,126.75606
158.09,147.00458
122.40000000000002,125.57879
139.95,123.22192
153.92,149.81247
126.03,126.16523
127.86,130.92114
128.77,126.87082
132.85,130.10571
139.86,150.41852
165.53,152.47273
131.27,149.17616
127.93,128.74501
126.32,131.44728
134.29,137.07347
120.33,124.600586
140.5,137.89589
122.1,125.239006
139.83,141.07182
180.38,134.19368
113.09,127.01743
127.52,141.88167
160.42,139.55922
127.19999999999999,132.90846
124.16000000000001,124.198006
143.56,140.69633
150.57,129.9151
159.84,136.7647
138.02,132.49825
162.42999999999998,148.81296
153.88,142.21945
136.19,133.96075
154.06,150.29694
131.13,129.55962
118.81,123.298904
119.49,131.22333
107.28999999999999,121.74743
168.76,131.22006
112.2,123.62637
119.14,127.124466
137.0,144.6722
109.77,125.43594
108.25,124.32243
120.23,129.5009
118.49,126.025566
124.51,136.2563
129.54,140.86713
141.56,134.00436
135.61,145.22867
120.55,137.61987
135.39,137.90263
163.56,137.0837
135.44,131.52715
127.51,124.542946
132.92,124.159805
121.54,127.36764
135.2,130.18016
121.2,126.55089
120.48,131.88734
135.29,128.32796
140.86,139.77196
137.42,136.94861
154.95,140.01422
128.59,127.74157
123.89666670000001,123.050446
106.34,124.303154
125.605,125.3691
126.89,128.67929
140.15,129.8929
146.61,133.15942
140.93,139.94678
154.55,133.47974
148.01,147.54446
114.44,121.788155
145.08,129.93022
148.69,134.56339
137.55,135.10251
141.1,143.64883
116.43,126.50378
136.58,133.0988
113.94999999999999,128.30313
130.72,128.00359
125.71,138.52242
123.8,134.52867
120.15,126.748726
132.3,129.29855
137.51,133.91216
137.5,131.79697
118.37,123.13736
137.68,134.49585
142.86,130.6124
139.04,138.4268
127.13,132.17702
131.92,138.11586
132.35,128.30147
121.13,128.54613
140.62,136.11346
135.59,134.97911
145.12,135.0624
131.59,134.3732
137.45,127.91044
142.51,140.5474
144.76,143.84235
130.48,127.33306
164.45000000000002,140.6328
135.06,127.622734
120.37000000000002,125.968056
125.12,130.09833
132.98,138.56787
127.19,140.2716
172.22000000000003,132.3379
135.6,143.91046
133.94,134.54121
120.8513793,125.8111
119.14,120.52549
144.8,129.49005
140.56,141.50421
117.90999999999998,124.78584
129.45,138.43776
137.01,132.49356
117.46,123.75542
110.06,127.10956
123.58,128.73917
113.33,133.54938
128.4,139.99107
128.01,128.21
131.67,125.722206
140.69,136.21135
139.12,131.62442
115.98000000000002,128.84534
135.67,143.71707
122.07,128.03055
139.98,139.84915
140.6,157.85373
138.59,148.80005
137.3,126.55576
133.67,135.27916
144.59,145.4294
134.52,137.30614
118.33,126.41884
133.32,133.48854
156.74,136.78561
127.68,126.54191
126.22,124.787315
119.67,119.131454
136.84,128.79588
139.43,135.9294
131.61,132.02449
129.74,135.24504
124.77,135.16492
145.0,137.14986
156.61,142.2136
194.22,161.04665
127.44999999999999,131.31148
130.52,135.12843
138.95,138.14891
132.27,127.700096
124.47,129.0107
170.15,145.00624
131.12,138.5919
135.89,139.64807
148.56,150.83087
136.48,136.67041
140.46,127.60984
128.66,129.2837
118.49,125.27237
136.56,138.15811
128.12,131.40936
140.4,131.61143
153.14000000000001,121.750534
159.82,133.05646
127.87,144.04842
115.41,121.139206
132.01,132.00876
142.07,132.59647
133.58,134.43665
146.86,124.985275
131.72,132.71439
121.27,122.581665
156.92,134.78082
137.57,125.53149
124.03,125.76652
138.14,127.506905
125.06,126.60942
120.54000000000002,126.31821
140.57,126.34317
119.56,131.84099
137.37,141.03484
119.71,123.12997
129.86,133.59535
165.98,137.52534
130.52,126.833916
156.75,130.9789
161.59000000000003,139.14989
138.75,134.62103
137.2,135.53156
125.11,137.24055
130.28,129.59872
114.94,122.26647
132.24,122.18913
148.51,146.93517
123.84,127.67447
137.38,128.23758
123.79,128.12384
128.87,125.29277
117.27,122.621086
129.65,132.54996
152.02,135.11226
125.67,130.52525
150.17,125.20574
138.73,136.84068
124.31,131.54742
139.11,133.31871
121.0530303,124.16966
150.77,142.20181
133.71,126.757385
126.89,126.14871
115.39000000000001,123.6364
123.67,128.28181
139.47,135.7686
113.26,126.84267
143.86,133.88095
122.39000000000001,129.17288
107.87,123.27164
121.63000000000001,125.69608
151.9,150.72467
129.12,130.9564
134.81,125.73742
132.56,145.22537
109.76,120.93362
131.36,136.48456
132.86,136.39737
149.64,145.05853
125.52,134.41713
129.24,130.45331
133.44,134.79724
140.31,133.11327
141.91,129.27507
127.75,146.0383
123.45,120.25363
144.22,127.584595
133.71,135.98672
132.13,128.44574
121.66,140.9526
128.16,123.87884
121.2,126.1313
121.15,124.56856
130.61,132.95363
122.53,126.55058
121.6,126.68527
216.28,158.61143
132.29,135.75185
121.91,123.560814
122.93,124.259964
115.54999999999998,127.78089
112.25,128.25327
117.90999999999998,133.8988
131.19,128.57916
127.19,137.82797
131.66,139.39285
134.8,133.63893
226.12,150.10695
134.11,143.41866
164.54,139.78842
125.16999999999999,129.76828
138.89,128.21951
145.05,147.07951
165.03,140.27591
111.35,123.61991
111.27,121.871185
166.14,151.53003
138.84,126.17773
167.18,132.9216
143.32,136.59186
132.56,135.95026
143.5,127.35165
124.01,124.98281
120.98,137.76274
128.01,135.7402
137.75,142.88033
142.07,137.37527
149.92,143.65247
140.02,130.41252
138.45,125.31788
128.45,123.7495
127.59,135.73973
126.37,143.24055
140.02,132.42122
110.22,124.762924
130.38,135.4996
137.24,135.63976
119.4833333,140.4021
140.39,137.31982
149.35,129.99477
159.07,142.43477
131.58,128.95271
138.11,126.916534
124.21,130.53847
112.97,123.74841
119.9,136.39708
139.86,144.02692
123.68,124.95246
129.03,131.77364
140.85,134.17368
126.63,139.95064
136.82,134.41418
127.78999999999999,132.81978
134.68,124.3186
133.23,125.011765
122.39000000000001,129.0724
139.7,130.21263
119.44,127.78661
149.17,150.08308
162.67,133.7708
111.29,119.52929
156.25,146.52753
137.66,136.58794
117.86,122.72969
152.07,133.6119
137.47,133.2692
144.79,119.96797
126.27000000000001,124.96123
126.53000000000002,126.824745
141.01,149.49998
127.44999999999999,135.57956
143.77,140.66125
137.78,130.06053
122.67,139.97878
132.37,133.6489
125.31,132.41833
129.5,126.50673
128.92,143.21336
136.76,130.69719
126.55,128.05548
146.04,130.98418
178.18,138.01694
136.45,139.6232
111.43000000000002,125.91791
144.19,129.8877
135.39,143.03981
107.35,124.89482
143.84,129.96562
122.26,151.05554
128.37,132.32689
132.93,125.66922
143.09,136.90352
150.93999999999997,136.66298
134.25,137.01733
131.98,131.04091
139.88,136.67365
134.19,137.15843
134.47,127.838974
125.6,124.50849
120.61999999999999,140.72328
124.8,126.767815
128.2,132.30771
119.4,124.71425
132.76,124.41666
138.61,134.29335
129.61,135.36252
122.99,125.00215
121.72,126.88901
148.63,139.2059
131.61,127.83897
133.29,141.49986
124.44,134.27356
150.89,137.24449
136.55,123.98623
137.09,131.60478
146.53,128.81757
145.02,129.65706
110.56999999999998,122.10172
146.59,141.95674
148.23,151.05374
128.75,126.020706
147.45,129.7552
169.93,149.98106
133.27,135.84828
116.14999999999999,127.87712
113.05,125.917206
137.77,143.82825
129.97,136.58037
127.4,129.91168
150.47,129.42596
137.38,140.53346
118.56,124.08064
135.23,129.47453
110.65,125.51876
141.13,145.96268
123.535,124.9623
132.14,125.96747
130.56,127.234116
152.35,132.08162
135.98,145.64655
125.6,124.12868
139.66,134.49077
122.41,126.97446
137.03,139.79698
127.44999999999999,127.09747
135.56,135.87158
125.97,128.79518
162.3,146.4087
132.65,131.95122
130.67,129.49838
115.76,127.09082
140.19,129.51305
127.59,126.84827
139.03,133.7033
152.66,126.763695
140.4,129.76488
136.51,130.67621
117.08,123.13871
159.81,134.95282
136.59,140.0752
132.9,131.26381
120.76,122.456154
128.33,135.76913
139.89,136.68301
139.24,140.99684
115.93,127.875114
152.54,132.38608
133.78,128.72331
140.14,148.74295
132.02,127.76
123.76,126.265236
174.88,146.89816
121.67,133.1388
129.25,123.05481
158.36999999999998,151.18813
125.21,123.61079
134.15,134.11433
125.2,134.20119
112.9161538,123.97434
125.04,143.45303
118.73,142.80377
144.16,133.17516
133.07,130.7113
128.44,130.43564
136.66,134.16484
146.87,128.91788
133.93,137.2372
141.55,144.67441
115.34,125.35465
112.43,124.48075
124.67000000000002,130.62239
139.21,152.54991
139.08,147.50313
118.44,125.18235
150.74,131.72447
156.03,137.23131
134.91,137.41376
140.07,129.5481
127.21,124.500015
169.89,136.84943
145.15,141.7408
156.5,135.70424
143.29,148.13124
127.10999999999999,126.97945
128.05,125.32261
144.9,140.63368
142.47,132.24728
145.44,145.34286
129.59,143.12395
131.98,129.14415
128.67,133.56326
131.48,141.1822
132.0,130.69681
134.13,132.437
132.11,137.3222
148.44,136.71826
120.42,132.02533
120.56,124.13309
141.97,138.8124
143.13,142.854
141.37,131.79247
148.9,129.7649
131.94,134.05022
143.56,138.17146
117.01,124.79381
136.64,125.21589
108.21000000000001,120.84968
142.25,133.73291
136.85,137.83406
131.59,132.79475
136.1,145.04822
152.08,149.15897
120.72,127.59902
132.5,138.94366
158.39,140.17725
141.115,134.07426
154.50000000000003,141.32877
133.5,137.06764
144.69,136.27477
125.24,127.14084
126.01,120.76445
134.85,140.30687
135.41,133.84984
105.44,120.06332
120.09,127.85637
135.65,140.97415
131.41,129.06601
140.85,119.86103
131.71,133.04555
127.92,133.10742
131.18,137.28223
139.84,131.2561
134.42,130.77469
134.22,132.63902
132.91,138.9401
149.67,131.94849
129.1,128.5696
147.91,134.17586
130.73,138.50702
157.08,143.05276
171.01,156.1485
141.81,129.2298
123.21,132.99356
146.58,135.1457
135.9,129.38414
128.74,124.23315
139.48,140.28694
127.61999999999999,131.57776
140.45,128.15593
131.01,145.25426
143.54,143.33853
241.02,141.80159
140.97,131.0619
130.95,144.67545
121.98,125.54389
153.22,135.16385
131.72,128.61584
135.92,139.79253
140.96,124.17954
115.84,125.92462
120.07,130.27147
136.4,133.59189
124.04,125.6605
141.81,135.69455
138.28,128.29814
142.77,132.68408
126.05,132.33514
122.77,124.84684
120.52999999999999,124.83805
117.39,123.38586
147.79,130.45512
108.84,125.29425
124.69,137.16322
122.75,125.295425
127.9,124.46417
142.86,131.17847
147.85,132.01338
127.61,127.46902
141.91,133.20262
147.64,148.2596
145.91,131.35144
114.28999999999999,121.19121
124.3,121.85622
120.94,132.79681
144.76,138.62791
147.21,120.23514
132.29,129.0608
138.93,128.55896
135.62,130.48242
135.74,138.78264
172.15,140.20473
118.43000000000002,124.07647
143.57,154.63942
136.98,142.79645
166.28,127.851974
138.48,136.6241
125.74,129.56012
145.85,135.36209
141.5,132.26028
124.8681818,127.20074
147.94,130.55261
141.17,131.90285
132.68,140.34169
132.73,123.93896
132.8,133.65802
119.47,129.30017
139.99,133.19742
140.23,119.27537
121.29,135.66554
132.45,125.991135
127.29000000000002,123.95464
163.28000000000003,137.88316
123.03,125.66913
137.66,133.39253
145.36,131.41414
125.33999999999999,135.71194
112.51,124.62312
148.44,129.68956
133.36,128.26016
127.1,125.64875
123.99000000000001,128.91933
128.1,130.40935
128.28,142.20862
127.47,127.64576
131.51,128.44856
173.24000000000004,147.65991
160.18,133.29745
122.62,125.17212
129.76,126.51238
149.03,132.09904
136.01,132.54335
108.89000000000001,123.79201
151.49,126.55371
136.64,136.28664
131.08,126.34305
129.13,129.67139
112.22,124.59378
144.23,141.35764
137.59,134.40103
122.14000000000001,129.70418
129.61,129.15984
126.75,132.67963
116.88,123.57199
122.06,126.61982
107.64,121.2128
145.38,133.16768
119.62,146.25212
118.04,120.169495
118.31,123.67292
144.62,129.90714
133.96,135.08372
147.99,153.06932
107.26,120.845764
142.58,130.77882
128.55,131.15591
135.81,134.0435
172.03,131.34392
141.61,140.03215
144.2,150.49919
133.88,125.94566
119.79,133.12651
121.28,130.52641
128.58,148.97682
141.47,137.036
130.13,128.50754
131.3,136.3285
159.42,136.04166
136.13,128.52917
112.61,121.74516
125.81,128.86232
149.78,131.76144
117.46,122.05829
118.92999999999999,124.39517
142.5,127.433075
137.5,134.18959
112.85000000000001,132.5167
135.06,142.4403
123.94,129.02565
133.15,130.18295
165.56,139.04909
115.17,122.18071
152.67,132.77219
115.88,127.24256
126.53000000000002,141.09189
110.2,122.78969
125.87,122.17773
118.95,125.924324
159.17,131.0864
131.29,138.7102
126.28,125.83158
129.42,129.32503
125.48,135.50385
111.15,130.58989
126.95000000000002,129.3666
110.97,125.46241
143.52,133.88002
137.8,125.33403
127.6,139.22986
130.98,135.16003
120.93,124.85647
113.81,126.01926
132.31,127.52078
137.05,129.67902
149.57,132.83221
106.63,119.57054
143.01,125.60074
141.03,144.31161
136.91,150.16583
129.93,131.64684
131.56,136.0205
126.67,124.35851
152.62,134.38512
124.36,130.0178
126.58,131.60403
125.41,134.05913
135.06,126.770454
130.16,130.73778
127.88,124.23907
122.33,126.60833
123.05999999999999,127.14007
137.97,130.99274
115.09,127.21315
148.37,135.91447
113.88,121.72648
136.11,135.01636
121.22,124.91986
120.84,123.038025
138.88,135.7713
134.14,136.91164
138.59,133.15555
150.3,152.78795
143.25,146.43098
133.42,135.63649
137.07,139.07375
112.57,124.807335
170.27,131.90753
119.1,123.686005
137.49,141.222
125.52,128.71877
133.4,130.62613
135.92,139.91484
124.31,137.84393
151.09,147.39363
162.98,138.27287
145.72,145.97957
164.17,156.67934
114.36,123.639015
119.88,122.81106
133.9,140.59114
113.12,119.67288
114.03,131.28734
149.53,130.81259
111.75,120.5787
129.45,137.68686
147.91,136.08171
124.40999999999998,128.30415
131.49,135.52754
117.16000000000001,122.60664
122.19,123.00777
141.83,130.89066
148.93,138.25658
137.88,133.01526
147.86,130.42587
142.56,129.274
139.72,132.46397
138.3,130.77722
122.75,124.4292
149.28,137.89772
134.64,136.46855
113.6,132.0089
121.66,123.239685
131.13,130.08392
128.47,124.35608
126.64,135.77821
134.46,137.11243
131.08,128.35638
156.1,142.66704
112.66,126.176895
147.62,128.36166
124.19,139.5193
142.36,127.049034
144.15,128.13623
134.14,133.61786
141.92,132.69878
140.48,130.09877
143.34,139.78441
122.27,126.27451
145.86,124.62916
127.64,130.31456
113.29,124.16108
132.81,130.97937
104.6666667,118.7559
119.28,137.39613
137.48,128.9542
133.58,135.77734
130.17,130.78131
119.79,134.73605
144.32,150.8663
125.16999999999999,127.29285
139.79,128.11287
125.98,122.24058
123.38,125.81438
140.08,129.20102
135.33,136.29642
126.63,138.29059
115.32,127.88828
128.38,147.01671
121.02,128.99602
152.33,144.32489
134.82,137.8912
146.91,154.7794
128.33,126.67006
126.97,139.24065
152.13000000000002,133.30705
126.74,136.13957
157.68999999999997,140.29364
132.47,139.4297
118.05,122.30393
138.68,139.53262
140.68,129.57455
112.8015385,124.28052
111.15,128.33417
138.49,134.74902
110.03,123.49593
137.32,141.89029
128.04,125.690254
131.18,126.73225
154.19,139.50961
114.3,127.35738
160.62,143.38184
146.28,138.0435
120.6,131.53186
123.81,126.67604
125.50999999999999,128.20155
140.18,136.70387
104.52,123.633026
117.6,123.37464
144.93,137.10495
130.68,135.34772
123.85,138.16876
131.05,129.03554
127.22,127.63735
134.9,130.25987
114.75,129.18263
122.57,124.37428
129.11,131.3214
128.37,135.46953
129.09,127.93663
147.83,133.01482
135.59,126.77445
129.28,128.3696
162.5,145.69095
129.28,123.58625
125.7,124.071815
148.5,135.38406
156.34,156.15463
119.74,127.52293
111.00000000000001,126.24154
139.47,127.750656
134.21,133.8903
151.76,148.22292
127.0,133.65869
143.53,135.93546
134.06,130.17738
134.22,132.61931
111.75999999999999,129.29924
144.05,125.90415
123.57000000000001,133.59697
150.32,134.94644
131.09,130.01906
113.43999999999998,120.979
136.87,130.05676
122.62,117.5194
153.3,139.56519
123.22,133.68187
126.08,132.2543
136.46,131.27916
133.35,123.705345
116.52,124.0968
134.88,133.9302
122.5,126.75778
123.37,126.41149
113.58,123.295494
139.09,148.27759
138.49,131.11746
133.84,134.77135
118.98,132.8043
134.74,123.10926
150.46000000000004,134.86725
138.24,132.69002
111.96,125.75409
128.9,144.96095
114.79,121.96588
117.82,125.850784
130.12,121.845245
127.61999999999999,124.45096
134.53,132.75688
130.95,128.5325
125.67,130.20677
126.09,132.86397
127.99,137.18547
134.67,132.77786
135.81,136.53468
130.5,130.63863
137.04,135.6839
132.47,139.39508
161.3,146.27219
157.26,134.74944
149.57,132.04852
141.09,147.5208
129.54,130.44211
112.55,125.09726
160.76,134.87747
153.28,148.52957
166.28999999999996,135.70366
126.22,129.196
168.6,138.0314
134.33,129.39389
145.47,133.007
171.35,149.28035
139.77,132.51819
118.98,129.5895
137.33,128.88571
119.4055,123.9547
136.1,135.46436
134.21,142.05804
128.53,126.718735
143.7733333,136.3806
136.48,132.77719
110.01,127.56707
124.29,118.266685
144.81,132.54475
130.82,140.86942
160.05999999999997,140.31673
121.785,125.21597
132.2933333,131.36388
143.06,140.30461
142.12,128.64905
154.26,144.1525
142.09,136.06395
131.14,137.63503
167.63999999999996,129.51154
130.63,128.4493
122.63999999999999,129.46225
112.42,119.1418
154.22,119.75694
117.93,129.41747
117.31,123.240204
122.75,129.37616
119.71,125.94956
120.16,123.68878
128.68,120.92358
141.35,129.2084
135.09,138.93758
129.89,137.88193
145.71,140.04094
153.9,132.97386
135.43,138.96204
133.66,133.19762
128.73,148.92941
124.4322222,123.16004
124.81,130.37988
133.68,135.81061
143.47,148.60454
132.62,130.53963
141.16,129.734
160.73000000000002,140.58008
131.52,129.61848
141.95,125.98539
132.05,133.94572
150.27,129.34485
121.57,130.8425
126.46,134.51991
124.19,128.5512
133.84,137.13568
148.56,146.93704
131.91,142.35411
148.28,136.66829
126.19000000000001,131.65794
139.31,131.02109
109.77,124.7497
173.49,149.19592
125.12,138.67323
119.39,128.41063
120.56,132.79488
119.37,135.70543
134.77,136.59619
126.12,144.96387
131.54,127.95838
149.56,144.10445
140.89,141.77339
129.3,123.7964
152.96,150.17819
124.78,121.28237
156.01000000000002,142.01347
137.54,133.17879
119.79,134.10394
131.42,143.54604
132.16,127.6965
128.19,130.29144
120.47,123.87951
135.37,145.36937
129.59,133.67137
110.21,121.97117
127.01,132.28333
133.5,135.77815
144.53,138.44891
125.12,127.59609
119.79,125.79585
126.29,128.3509
133.98,148.77316
126.67,133.50937
111.52,123.48658
122.15,134.27065
134.77,129.37086
124.3,134.30446
129.14,124.182724
109.06000000000002,122.17295
126.48,127.828964
112.32,124.58861
112.82,127.27988
130.33,124.21936
114.05,125.114136
131.46,133.81047
138.26,141.99864
140.69,130.71216
145.44,136.73016
148.92,130.74765
133.05,144.9873
154.41,141.48613
132.72,133.49583
125.89,126.83447
123.51,142.07428
127.44999999999999,123.79282
121.49,123.168655
141.75,138.97073
146.672,135.47995
123.59,122.3003
164.76,136.04741
139.23,139.26016
122.16,128.08391
121.08,136.7166
149.41,125.40508
140.34,138.63988
169.14,151.73915
134.38,138.91376
128.32,130.67117
122.54999999999998,127.53027
138.07,136.0638
140.04,141.05092
134.62,125.78508
125.56,139.2618
130.02,134.01833
133.22,137.28352
147.53,142.79547
126.37,135.26103
135.74,127.027985
134.07,135.63988
154.71,140.53003
141.96,134.67218
126.67,127.16497
134.11,137.37753
137.38,136.01964
136.76,131.9775
152.18,140.1073
133.45,125.021706
131.03,134.0479
123.47,132.14064
119.52000000000001,131.0897
185.54000000000002,132.22252
103.8281818,118.18696
135.67,132.5557
132.83,138.08188
142.31,139.40608
185.97,132.33035
139.32,138.76797
134.16,128.19652
137.7,136.87604
138.03,133.32155
146.37,130.46663
146.89,128.25763
125.52,135.32988
128.36,130.30614
141.6,132.79472
127.4,127.32095
141.49,139.72357
154.34000000000003,127.482895
140.05,138.69135
136.89,132.73225
127.01999999999998,127.33271
133.07,134.63376
131.33,131.52101
149.16,151.58282
139.54,139.8424
149.2,144.01144
125.75,128.56804
121.44,124.3874
133.68,134.4796
141.35,134.5622
133.77,128.19894
111.66,127.873955
117.61,122.207535
130.4,125.061874
134.15,132.10823
135.42,127.33174
126.76999999999998,142.55658
128.91,136.59103
141.88,131.798
116.39,125.63141
149.5,139.88846
125.65,138.82603
121.5,126.10132
140.41,137.50258
119.18,127.78416
163.25,146.6282
134.78,131.5744
143.88,154.279
159.40000000000003,125.49968
140.8,140.03302
140.66,130.096
140.03,127.20608
134.63,128.84914
142.45,132.01143
131.38,133.23505
128.8328571,132.35104
125.47,123.973495
118.62,126.70733
132.68,127.74614
124.0,131.34395
129.76,130.43806
110.47,124.54125
117.38,133.36928
128.65,131.69981
136.72,129.93718
125.19,132.49307
134.12,130.89641
132.19,133.75243
148.33,139.57758
150.49,136.45859
131.49,133.29686
138.84,127.62324
129.25,138.84944
135.12,139.86333
125.67999999999999,136.857
137.92,146.15224
120.26999999999998,143.63264
136.06,136.34738
130.53,127.29629
147.11,144.82584
134.57,129.37404
122.53,134.82545
130.55,128.23238
126.84,130.7798
150.57,135.8908
129.68,142.40987
142.6966667,127.42872
141.18,134.0858
146.66,139.28406
125.2,136.33484
126.83,125.250656
121.9,126.190285
117.56,126.86455
135.24,136.23737
137.49,131.1383
131.45,134.24315
122.8585714,125.64908
127.21,129.5321
156.43,130.4421
124.3,128.03883
154.78,133.56999
148.9,136.47308
140.47,132.03964
118.5,129.0733
125.41,128.15227
130.97,135.83363
138.17,136.54854
160.14,157.59036
125.96,140.41763
129.4,139.58223
135.41,129.81367
111.83,124.35347
149.3,130.35368
120.71,127.82386
146.44,133.60573
126.27000000000001,131.43753
102.85,122.67533
122.54,132.10406
114.1,123.56768
129.31,133.06984
125.42999999999999,128.36215
156.93,143.78717
118.94,138.49347
168.27,138.09453
126.99,129.19115
148.06,125.238945
134.26,128.6708
135.81,138.85439
131.87,129.18639
136.58,130.12874
132.64,132.83559
112.33,124.347534
133.35,127.04873
133.31,134.87239
186.64,136.83792
125.94,130.88295
130.02,136.89116
105.73,118.929726
127.46,132.61606
129.12,123.9301
117.09,129.81825
129.4,135.13147
155.74,138.2027
136.44,127.99396
113.02000000000001,123.03886
123.82000000000001,121.918365
149.98,138.83325
127.49,134.84912
170.12,149.80225
118.02,124.93759
111.36,129.21143
140.04,128.26883
112.36,123.25114
121.95,124.677414
126.27000000000001,128.29424
154.22,138.39435
141.55,140.15997
148.87,146.64525
115.12,126.657585
114.74,122.50656
112.8309524,126.07602
114.46,127.99992
136.78,131.9468
152.71,134.56268
131.51,127.378494
123.94,124.130714
125.32,137.02505
128.58,136.58708
121.43,128.2969
146.81,134.21675
135.76,134.7681
111.71,127.28448
141.48,136.85065
134.57,131.97769
129.04,129.84448
